Epoch: 01 | Time: 0m 1s
	Train Loss: 0.688 | Train PPL:   1.990
	 Val. Loss: 0.717 |  Val. PPL:   2.049
Epoch: 02 | Time: 0m 1s
	Train Loss: 0.702 | Train PPL:   2.018
	 Val. Loss: 0.625 |  Val. PPL:   1.868
Epoch: 03 | Time: 0m 1s
	Train Loss: 0.613 | Train PPL:   1.845
	 Val. Loss: 0.526 |  Val. PPL:   1.692
Epoch: 04 | Time: 0m 1s
	Train Loss: 0.552 | Train PPL:   1.736
	 Val. Loss: 0.516 |  Val. PPL:   1.676
Epoch: 05 | Time: 0m 1s
	Train Loss: 0.522 | Train PPL:   1.686
	 Val. Loss: 0.482 |  Val. PPL:   1.619
Epoch: 06 | Time: 0m 1s
	Train Loss: 0.501 | Train PPL:   1.651
	 Val. Loss: 0.462 |  Val. PPL:   1.588
Epoch: 07 | Time: 0m 1s
	Train Loss: 0.478 | Train PPL:   1.613
	 Val. Loss: 0.469 |  Val. PPL:   1.598
Epoch: 08 | Time: 0m 1s
	Train Loss: 0.456 | Train PPL:   1.577
	 Val. Loss: 0.468 |  Val. PPL:   1.598
Epoch: 09 | Time: 0m 1s
	Train Loss: 0.439 | Train PPL:   1.551
	 Val. Loss: 0.490 |  Val. PPL:   1.633
Epoch: 10 | Time: 0m 1s
	Train Loss: 0.422 | Train PPL:   1.525
	 Val. Loss: 0.482 |  Val. PPL:   1.620
Epoch: 11 | Time: 0m 1s
	Train Loss: 0.403 | Train PPL:   1.496
	 Val. Loss: 0.460 |  Val. PPL:   1.585
Epoch: 12 | Time: 0m 1s
	Train Loss: 0.385 | Train PPL:   1.470
	 Val. Loss: 0.459 |  Val. PPL:   1.583
Epoch: 13 | Time: 0m 1s
	Train Loss: 0.376 | Train PPL:   1.456
	 Val. Loss: 0.472 |  Val. PPL:   1.604
Epoch: 14 | Time: 0m 1s
	Train Loss: 0.347 | Train PPL:   1.415
	 Val. Loss: 0.464 |  Val. PPL:   1.590
Epoch: 15 | Time: 0m 1s
	Train Loss: 0.347 | Train PPL:   1.414
	 Val. Loss: 0.479 |  Val. PPL:   1.615
Epoch: 16 | Time: 0m 1s
	Train Loss: 0.320 | Train PPL:   1.377
	 Val. Loss: 0.495 |  Val. PPL:   1.641
Epoch: 17 | Time: 0m 1s
	Train Loss: 0.288 | Train PPL:   1.334
	 Val. Loss: 0.523 |  Val. PPL:   1.688
Epoch: 18 | Time: 0m 1s
	Train Loss: 0.275 | Train PPL:   1.316
	 Val. Loss: 0.511 |  Val. PPL:   1.667
Epoch: 19 | Time: 0m 1s
	Train Loss: 0.265 | Train PPL:   1.304
	 Val. Loss: 0.497 |  Val. PPL:   1.644
Epoch: 20 | Time: 0m 1s
	Train Loss: 0.250 | Train PPL:   1.284
	 Val. Loss: 0.537 |  Val. PPL:   1.712
Epoch: 21 | Time: 0m 1s
	Train Loss: 0.235 | Train PPL:   1.265
	 Val. Loss: 0.547 |  Val. PPL:   1.728
Epoch: 22 | Time: 0m 1s
	Train Loss: 0.230 | Train PPL:   1.258
	 Val. Loss: 0.598 |  Val. PPL:   1.818
Epoch: 23 | Time: 0m 1s
	Train Loss: 0.211 | Train PPL:   1.235
	 Val. Loss: 0.558 |  Val. PPL:   1.747
Epoch: 24 | Time: 0m 1s
	Train Loss: 0.199 | Train PPL:   1.220
	 Val. Loss: 0.547 |  Val. PPL:   1.729
Epoch: 25 | Time: 0m 1s
	Train Loss: 0.182 | Train PPL:   1.199
	 Val. Loss: 0.553 |  Val. PPL:   1.738
Epoch: 26 | Time: 0m 1s
	Train Loss: 0.177 | Train PPL:   1.193
	 Val. Loss: 0.558 |  Val. PPL:   1.747
Epoch: 27 | Time: 0m 1s
	Train Loss: 0.154 | Train PPL:   1.167
	 Val. Loss: 0.625 |  Val. PPL:   1.868
Epoch: 28 | Time: 0m 1s
	Train Loss: 0.159 | Train PPL:   1.173
	 Val. Loss: 0.583 |  Val. PPL:   1.792
Epoch: 29 | Time: 0m 1s
	Train Loss: 0.141 | Train PPL:   1.151
	 Val. Loss: 0.631 |  Val. PPL:   1.880
Epoch: 30 | Time: 0m 1s
	Train Loss: 0.140 | Train PPL:   1.150
	 Val. Loss: 0.612 |  Val. PPL:   1.843
