Epoch: 01 | Time: 0m 2s
	Train Loss: 0.687 | Train PPL:   1.987
	 Val. Loss: 0.674 |  Val. PPL:   1.962
Epoch: 02 | Time: 0m 2s
	Train Loss: 0.656 | Train PPL:   1.926
	 Val. Loss: 0.603 |  Val. PPL:   1.828
Epoch: 03 | Time: 0m 2s
	Train Loss: 0.595 | Train PPL:   1.813
	 Val. Loss: 0.545 |  Val. PPL:   1.724
Epoch: 04 | Time: 0m 2s
	Train Loss: 0.534 | Train PPL:   1.706
	 Val. Loss: 0.508 |  Val. PPL:   1.662
Epoch: 05 | Time: 0m 2s
	Train Loss: 0.508 | Train PPL:   1.663
	 Val. Loss: 0.477 |  Val. PPL:   1.611
Epoch: 06 | Time: 0m 2s
	Train Loss: 0.488 | Train PPL:   1.629
	 Val. Loss: 0.500 |  Val. PPL:   1.648
Epoch: 07 | Time: 0m 2s
	Train Loss: 0.451 | Train PPL:   1.570
	 Val. Loss: 0.451 |  Val. PPL:   1.570
Epoch: 08 | Time: 0m 2s
	Train Loss: 0.436 | Train PPL:   1.546
	 Val. Loss: 0.454 |  Val. PPL:   1.575
Epoch: 09 | Time: 0m 2s
	Train Loss: 0.423 | Train PPL:   1.527
	 Val. Loss: 0.460 |  Val. PPL:   1.584
Epoch: 10 | Time: 0m 2s
	Train Loss: 0.400 | Train PPL:   1.491
	 Val. Loss: 0.474 |  Val. PPL:   1.606
Epoch: 11 | Time: 0m 2s
	Train Loss: 0.388 | Train PPL:   1.474
	 Val. Loss: 0.477 |  Val. PPL:   1.611
Epoch: 12 | Time: 0m 2s
	Train Loss: 0.365 | Train PPL:   1.441
	 Val. Loss: 0.496 |  Val. PPL:   1.643
Epoch: 13 | Time: 0m 2s
	Train Loss: 0.351 | Train PPL:   1.420
	 Val. Loss: 0.606 |  Val. PPL:   1.833
Epoch: 14 | Time: 0m 2s
	Train Loss: 0.332 | Train PPL:   1.393
	 Val. Loss: 0.454 |  Val. PPL:   1.575
Epoch: 15 | Time: 0m 2s
	Train Loss: 0.304 | Train PPL:   1.355
	 Val. Loss: 0.507 |  Val. PPL:   1.660
Epoch: 16 | Time: 0m 2s
	Train Loss: 0.292 | Train PPL:   1.339
	 Val. Loss: 0.516 |  Val. PPL:   1.676
Epoch: 17 | Time: 0m 2s
	Train Loss: 0.266 | Train PPL:   1.305
	 Val. Loss: 0.492 |  Val. PPL:   1.636
Epoch: 18 | Time: 0m 2s
	Train Loss: 0.251 | Train PPL:   1.286
	 Val. Loss: 0.533 |  Val. PPL:   1.705
Epoch: 19 | Time: 0m 2s
	Train Loss: 0.239 | Train PPL:   1.270
	 Val. Loss: 0.527 |  Val. PPL:   1.694
Epoch: 20 | Time: 0m 2s
	Train Loss: 0.222 | Train PPL:   1.248
	 Val. Loss: 0.493 |  Val. PPL:   1.637
Epoch: 21 | Time: 0m 2s
	Train Loss: 0.199 | Train PPL:   1.221
	 Val. Loss: 0.521 |  Val. PPL:   1.683
Epoch: 22 | Time: 0m 2s
	Train Loss: 0.196 | Train PPL:   1.217
	 Val. Loss: 0.620 |  Val. PPL:   1.858
Epoch: 23 | Time: 0m 2s
	Train Loss: 0.178 | Train PPL:   1.195
	 Val. Loss: 0.634 |  Val. PPL:   1.886
Epoch: 24 | Time: 0m 2s
	Train Loss: 0.156 | Train PPL:   1.169
	 Val. Loss: 0.645 |  Val. PPL:   1.906
Epoch: 25 | Time: 0m 2s
	Train Loss: 0.167 | Train PPL:   1.182
	 Val. Loss: 0.552 |  Val. PPL:   1.737
Epoch: 26 | Time: 0m 2s
	Train Loss: 0.145 | Train PPL:   1.156
	 Val. Loss: 0.524 |  Val. PPL:   1.689
Epoch: 27 | Time: 0m 2s
	Train Loss: 0.140 | Train PPL:   1.151
	 Val. Loss: 0.661 |  Val. PPL:   1.937
Epoch: 28 | Time: 0m 2s
	Train Loss: 0.126 | Train PPL:   1.134
	 Val. Loss: 0.692 |  Val. PPL:   1.998
Epoch: 29 | Time: 0m 2s
	Train Loss: 0.126 | Train PPL:   1.135
	 Val. Loss: 0.666 |  Val. PPL:   1.946
Epoch: 30 | Time: 0m 2s
	Train Loss: 0.126 | Train PPL:   1.134
	 Val. Loss: 0.738 |  Val. PPL:   2.091
