Epoch: 01 | Time: 0m 4s
	Train Loss: 0.695 | Train PPL:   2.004
	 Val. Loss: 0.688 |  Val. PPL:   1.990
Epoch: 02 | Time: 0m 4s
	Train Loss: 0.694 | Train PPL:   2.001
	 Val. Loss: 0.670 |  Val. PPL:   1.954
Epoch: 03 | Time: 0m 4s
	Train Loss: 0.630 | Train PPL:   1.878
	 Val. Loss: 0.567 |  Val. PPL:   1.763
Epoch: 04 | Time: 0m 4s
	Train Loss: 0.526 | Train PPL:   1.691
	 Val. Loss: 0.504 |  Val. PPL:   1.655
Epoch: 05 | Time: 0m 4s
	Train Loss: 0.489 | Train PPL:   1.631
	 Val. Loss: 0.480 |  Val. PPL:   1.616
Epoch: 06 | Time: 0m 4s
	Train Loss: 0.464 | Train PPL:   1.590
	 Val. Loss: 0.497 |  Val. PPL:   1.644
Epoch: 07 | Time: 0m 4s
	Train Loss: 0.431 | Train PPL:   1.540
	 Val. Loss: 0.478 |  Val. PPL:   1.613
Epoch: 08 | Time: 0m 4s
	Train Loss: 0.418 | Train PPL:   1.520
	 Val. Loss: 0.487 |  Val. PPL:   1.628
Epoch: 09 | Time: 0m 4s
	Train Loss: 0.392 | Train PPL:   1.480
	 Val. Loss: 0.499 |  Val. PPL:   1.647
Epoch: 10 | Time: 0m 4s
	Train Loss: 0.370 | Train PPL:   1.448
	 Val. Loss: 0.517 |  Val. PPL:   1.678
Epoch: 11 | Time: 0m 4s
	Train Loss: 0.342 | Train PPL:   1.408
	 Val. Loss: 0.506 |  Val. PPL:   1.659
Epoch: 12 | Time: 0m 4s
	Train Loss: 0.323 | Train PPL:   1.381
	 Val. Loss: 0.532 |  Val. PPL:   1.702
Epoch: 13 | Time: 0m 4s
	Train Loss: 0.305 | Train PPL:   1.357
	 Val. Loss: 0.543 |  Val. PPL:   1.721
Epoch: 14 | Time: 0m 4s
	Train Loss: 0.275 | Train PPL:   1.317
	 Val. Loss: 0.631 |  Val. PPL:   1.880
Epoch: 15 | Time: 0m 4s
	Train Loss: 0.258 | Train PPL:   1.295
	 Val. Loss: 0.560 |  Val. PPL:   1.750
Epoch: 16 | Time: 0m 4s
	Train Loss: 0.237 | Train PPL:   1.268
	 Val. Loss: 0.606 |  Val. PPL:   1.834
Epoch: 17 | Time: 0m 4s
	Train Loss: 0.233 | Train PPL:   1.262
	 Val. Loss: 0.674 |  Val. PPL:   1.963
Epoch: 18 | Time: 0m 4s
	Train Loss: 0.214 | Train PPL:   1.238
	 Val. Loss: 0.646 |  Val. PPL:   1.907
Epoch: 19 | Time: 0m 4s
	Train Loss: 0.187 | Train PPL:   1.206
	 Val. Loss: 0.779 |  Val. PPL:   2.180
Epoch: 20 | Time: 0m 4s
	Train Loss: 0.187 | Train PPL:   1.206
	 Val. Loss: 0.675 |  Val. PPL:   1.964
Epoch: 21 | Time: 0m 4s
	Train Loss: 0.167 | Train PPL:   1.182
	 Val. Loss: 0.695 |  Val. PPL:   2.004
Epoch: 22 | Time: 0m 4s
	Train Loss: 0.166 | Train PPL:   1.180
	 Val. Loss: 0.766 |  Val. PPL:   2.152
Epoch: 23 | Time: 0m 4s
	Train Loss: 0.161 | Train PPL:   1.174
	 Val. Loss: 0.697 |  Val. PPL:   2.008
Epoch: 24 | Time: 0m 4s
	Train Loss: 0.149 | Train PPL:   1.161
	 Val. Loss: 0.837 |  Val. PPL:   2.310
Epoch: 25 | Time: 0m 4s
	Train Loss: 0.141 | Train PPL:   1.152
	 Val. Loss: 0.794 |  Val. PPL:   2.213
Epoch: 26 | Time: 0m 4s
	Train Loss: 0.132 | Train PPL:   1.141
	 Val. Loss: 0.938 |  Val. PPL:   2.554
Epoch: 27 | Time: 0m 4s
	Train Loss: 0.119 | Train PPL:   1.127
	 Val. Loss: 0.812 |  Val. PPL:   2.253
Epoch: 28 | Time: 0m 4s
	Train Loss: 0.114 | Train PPL:   1.120
	 Val. Loss: 0.894 |  Val. PPL:   2.446
Epoch: 29 | Time: 0m 4s
	Train Loss: 0.119 | Train PPL:   1.126
	 Val. Loss: 0.893 |  Val. PPL:   2.442
Epoch: 30 | Time: 0m 4s
	Train Loss: 0.106 | Train PPL:   1.112
	 Val. Loss: 0.898 |  Val. PPL:   2.456
