Epoch: 01 | Time: 0m 1s
	Train Loss: 0.688 | Train PPL:   1.989
	 Val. Loss: 0.691 |  Val. PPL:   1.996
Epoch: 02 | Time: 0m 1s
	Train Loss: 0.685 | Train PPL:   1.984
	 Val. Loss: 0.689 |  Val. PPL:   1.991
Epoch: 03 | Time: 0m 1s
	Train Loss: 0.760 | Train PPL:   2.138
	 Val. Loss: 0.686 |  Val. PPL:   1.985
Epoch: 04 | Time: 0m 1s
	Train Loss: 0.703 | Train PPL:   2.021
	 Val. Loss: 0.674 |  Val. PPL:   1.963
Epoch: 05 | Time: 0m 1s
	Train Loss: 0.685 | Train PPL:   1.984
	 Val. Loss: 0.674 |  Val. PPL:   1.961
Epoch: 06 | Time: 0m 1s
	Train Loss: 0.685 | Train PPL:   1.983
	 Val. Loss: 0.675 |  Val. PPL:   1.963
Epoch: 07 | Time: 0m 1s
	Train Loss: 0.681 | Train PPL:   1.976
	 Val. Loss: 0.655 |  Val. PPL:   1.926
Epoch: 08 | Time: 0m 1s
	Train Loss: 0.627 | Train PPL:   1.872
	 Val. Loss: 0.626 |  Val. PPL:   1.870
Epoch: 09 | Time: 0m 1s
	Train Loss: 0.614 | Train PPL:   1.848
	 Val. Loss: 0.628 |  Val. PPL:   1.874
Epoch: 10 | Time: 0m 1s
	Train Loss: 0.587 | Train PPL:   1.799
	 Val. Loss: 0.622 |  Val. PPL:   1.862
Epoch: 11 | Time: 0m 1s
	Train Loss: 0.568 | Train PPL:   1.765
	 Val. Loss: 0.614 |  Val. PPL:   1.848
Epoch: 12 | Time: 0m 1s
	Train Loss: 0.559 | Train PPL:   1.748
	 Val. Loss: 0.610 |  Val. PPL:   1.840
Epoch: 13 | Time: 0m 1s
	Train Loss: 0.540 | Train PPL:   1.715
	 Val. Loss: 0.606 |  Val. PPL:   1.832
Epoch: 14 | Time: 0m 1s
	Train Loss: 0.552 | Train PPL:   1.737
	 Val. Loss: 0.607 |  Val. PPL:   1.834
Epoch: 15 | Time: 0m 1s
	Train Loss: 0.532 | Train PPL:   1.702
	 Val. Loss: 0.600 |  Val. PPL:   1.822
Epoch: 16 | Time: 0m 1s
	Train Loss: 0.517 | Train PPL:   1.677
	 Val. Loss: 0.585 |  Val. PPL:   1.796
Epoch: 17 | Time: 0m 1s
	Train Loss: 0.479 | Train PPL:   1.615
	 Val. Loss: 0.564 |  Val. PPL:   1.757
Epoch: 18 | Time: 0m 1s
	Train Loss: 0.469 | Train PPL:   1.599
	 Val. Loss: 0.601 |  Val. PPL:   1.825
Epoch: 19 | Time: 0m 1s
	Train Loss: 0.455 | Train PPL:   1.576
	 Val. Loss: 0.548 |  Val. PPL:   1.730
Epoch: 20 | Time: 0m 1s
	Train Loss: 0.429 | Train PPL:   1.536
	 Val. Loss: 0.562 |  Val. PPL:   1.754
Epoch: 21 | Time: 0m 1s
	Train Loss: 0.422 | Train PPL:   1.526
	 Val. Loss: 0.544 |  Val. PPL:   1.723
Epoch: 22 | Time: 0m 1s
	Train Loss: 0.405 | Train PPL:   1.500
	 Val. Loss: 0.568 |  Val. PPL:   1.764
Epoch: 23 | Time: 0m 1s
	Train Loss: 0.407 | Train PPL:   1.503
	 Val. Loss: 0.501 |  Val. PPL:   1.650
Epoch: 24 | Time: 0m 1s
	Train Loss: 0.395 | Train PPL:   1.484
	 Val. Loss: 0.543 |  Val. PPL:   1.721
Epoch: 25 | Time: 0m 1s
	Train Loss: 0.380 | Train PPL:   1.463
	 Val. Loss: 0.530 |  Val. PPL:   1.698
Epoch: 26 | Time: 0m 1s
	Train Loss: 0.366 | Train PPL:   1.441
	 Val. Loss: 0.519 |  Val. PPL:   1.680
Epoch: 27 | Time: 0m 1s
	Train Loss: 0.349 | Train PPL:   1.418
	 Val. Loss: 0.574 |  Val. PPL:   1.775
Epoch: 28 | Time: 0m 1s
	Train Loss: 0.324 | Train PPL:   1.383
	 Val. Loss: 0.515 |  Val. PPL:   1.674
Epoch: 29 | Time: 0m 1s
	Train Loss: 0.319 | Train PPL:   1.376
	 Val. Loss: 0.592 |  Val. PPL:   1.808
Epoch: 30 | Time: 0m 1s
	Train Loss: 0.296 | Train PPL:   1.344
	 Val. Loss: 0.622 |  Val. PPL:   1.863
