Epoch: 01 | Time: 0m 2s
	Train Loss: 0.683 | Train PPL:   1.981
	 Val. Loss: 0.616 |  Val. PPL:   1.851
Epoch: 02 | Time: 0m 2s
	Train Loss: 0.611 | Train PPL:   1.843
	 Val. Loss: 0.613 |  Val. PPL:   1.845
Epoch: 03 | Time: 0m 2s
	Train Loss: 0.594 | Train PPL:   1.812
	 Val. Loss: 0.574 |  Val. PPL:   1.776
Epoch: 04 | Time: 0m 2s
	Train Loss: 0.578 | Train PPL:   1.782
	 Val. Loss: 0.591 |  Val. PPL:   1.806
Epoch: 05 | Time: 0m 2s
	Train Loss: 0.565 | Train PPL:   1.759
	 Val. Loss: 0.567 |  Val. PPL:   1.763
Epoch: 06 | Time: 0m 2s
	Train Loss: 0.547 | Train PPL:   1.728
	 Val. Loss: 0.551 |  Val. PPL:   1.735
Epoch: 07 | Time: 0m 2s
	Train Loss: 0.496 | Train PPL:   1.642
	 Val. Loss: 0.529 |  Val. PPL:   1.698
Epoch: 08 | Time: 0m 2s
	Train Loss: 0.479 | Train PPL:   1.614
	 Val. Loss: 0.518 |  Val. PPL:   1.679
Epoch: 09 | Time: 0m 2s
	Train Loss: 0.454 | Train PPL:   1.574
	 Val. Loss: 0.486 |  Val. PPL:   1.626
Epoch: 10 | Time: 0m 2s
	Train Loss: 0.434 | Train PPL:   1.543
	 Val. Loss: 0.490 |  Val. PPL:   1.632
Epoch: 11 | Time: 0m 2s
	Train Loss: 0.423 | Train PPL:   1.527
	 Val. Loss: 0.478 |  Val. PPL:   1.612
Epoch: 12 | Time: 0m 2s
	Train Loss: 0.408 | Train PPL:   1.504
	 Val. Loss: 0.460 |  Val. PPL:   1.584
Epoch: 13 | Time: 0m 2s
	Train Loss: 0.409 | Train PPL:   1.505
	 Val. Loss: 0.464 |  Val. PPL:   1.590
Epoch: 14 | Time: 0m 2s
	Train Loss: 0.397 | Train PPL:   1.488
	 Val. Loss: 0.466 |  Val. PPL:   1.594
Epoch: 15 | Time: 0m 2s
	Train Loss: 0.397 | Train PPL:   1.487
	 Val. Loss: 0.456 |  Val. PPL:   1.578
Epoch: 16 | Time: 0m 2s
	Train Loss: 0.389 | Train PPL:   1.475
	 Val. Loss: 0.461 |  Val. PPL:   1.585
Epoch: 17 | Time: 0m 2s
	Train Loss: 0.372 | Train PPL:   1.451
	 Val. Loss: 0.449 |  Val. PPL:   1.567
Epoch: 18 | Time: 0m 2s
	Train Loss: 0.370 | Train PPL:   1.448
	 Val. Loss: 0.450 |  Val. PPL:   1.568
Epoch: 19 | Time: 0m 2s
	Train Loss: 0.356 | Train PPL:   1.428
	 Val. Loss: 0.467 |  Val. PPL:   1.595
Epoch: 20 | Time: 0m 2s
	Train Loss: 0.341 | Train PPL:   1.407
	 Val. Loss: 0.440 |  Val. PPL:   1.553
Epoch: 21 | Time: 0m 2s
	Train Loss: 0.334 | Train PPL:   1.397
	 Val. Loss: 0.471 |  Val. PPL:   1.602
Epoch: 22 | Time: 0m 2s
	Train Loss: 0.326 | Train PPL:   1.386
	 Val. Loss: 0.461 |  Val. PPL:   1.586
Epoch: 23 | Time: 0m 2s
	Train Loss: 0.319 | Train PPL:   1.376
	 Val. Loss: 0.485 |  Val. PPL:   1.625
Epoch: 24 | Time: 0m 2s
	Train Loss: 0.298 | Train PPL:   1.347
	 Val. Loss: 0.463 |  Val. PPL:   1.589
Epoch: 25 | Time: 0m 2s
	Train Loss: 0.297 | Train PPL:   1.345
	 Val. Loss: 0.468 |  Val. PPL:   1.597
Epoch: 26 | Time: 0m 2s
	Train Loss: 0.273 | Train PPL:   1.314
	 Val. Loss: 0.490 |  Val. PPL:   1.632
Epoch: 27 | Time: 0m 2s
	Train Loss: 0.278 | Train PPL:   1.321
	 Val. Loss: 0.497 |  Val. PPL:   1.643
Epoch: 28 | Time: 0m 2s
	Train Loss: 0.249 | Train PPL:   1.283
	 Val. Loss: 0.528 |  Val. PPL:   1.695
Epoch: 29 | Time: 0m 2s
	Train Loss: 0.247 | Train PPL:   1.280
	 Val. Loss: 0.506 |  Val. PPL:   1.659
Epoch: 30 | Time: 0m 2s
	Train Loss: 0.228 | Train PPL:   1.256
	 Val. Loss: 0.520 |  Val. PPL:   1.683
