Epoch: 01 | Time: 0m 8s
	Train Loss: 0.658 | Train PPL:   1.931
	 Val. Loss: 0.523 |  Val. PPL:   1.686
Epoch: 02 | Time: 0m 8s
	Train Loss: 0.557 | Train PPL:   1.745
	 Val. Loss: 0.486 |  Val. PPL:   1.625
Epoch: 03 | Time: 0m 8s
	Train Loss: 0.508 | Train PPL:   1.662
	 Val. Loss: 0.473 |  Val. PPL:   1.605
Epoch: 04 | Time: 0m 8s
	Train Loss: 0.488 | Train PPL:   1.628
	 Val. Loss: 0.470 |  Val. PPL:   1.600
Epoch: 05 | Time: 0m 8s
	Train Loss: 0.470 | Train PPL:   1.600
	 Val. Loss: 0.465 |  Val. PPL:   1.592
Epoch: 06 | Time: 0m 8s
	Train Loss: 0.456 | Train PPL:   1.578
	 Val. Loss: 0.500 |  Val. PPL:   1.649
Epoch: 07 | Time: 0m 9s
	Train Loss: 0.436 | Train PPL:   1.546
	 Val. Loss: 0.450 |  Val. PPL:   1.569
Epoch: 08 | Time: 0m 8s
	Train Loss: 0.419 | Train PPL:   1.520
	 Val. Loss: 0.474 |  Val. PPL:   1.606
Epoch: 09 | Time: 0m 8s
	Train Loss: 0.385 | Train PPL:   1.470
	 Val. Loss: 0.643 |  Val. PPL:   1.902
Epoch: 10 | Time: 0m 8s
	Train Loss: 0.481 | Train PPL:   1.617
	 Val. Loss: 0.690 |  Val. PPL:   1.993
Epoch: 11 | Time: 0m 8s
	Train Loss: 0.363 | Train PPL:   1.437
	 Val. Loss: 0.594 |  Val. PPL:   1.812
Epoch: 12 | Time: 0m 9s
	Train Loss: 0.343 | Train PPL:   1.409
	 Val. Loss: 0.661 |  Val. PPL:   1.938
Epoch: 13 | Time: 0m 8s
	Train Loss: 0.367 | Train PPL:   1.444
	 Val. Loss: 0.634 |  Val. PPL:   1.884
Epoch: 14 | Time: 0m 8s
	Train Loss: 0.290 | Train PPL:   1.337
	 Val. Loss: 0.655 |  Val. PPL:   1.926
Epoch: 15 | Time: 0m 8s
	Train Loss: 0.284 | Train PPL:   1.328
	 Val. Loss: 0.755 |  Val. PPL:   2.127
Epoch: 16 | Time: 0m 8s
	Train Loss: 0.263 | Train PPL:   1.301
	 Val. Loss: 0.662 |  Val. PPL:   1.938
Epoch: 17 | Time: 0m 8s
	Train Loss: 0.249 | Train PPL:   1.283
	 Val. Loss: 0.722 |  Val. PPL:   2.059
Epoch: 18 | Time: 0m 8s
	Train Loss: 0.232 | Train PPL:   1.261
	 Val. Loss: 0.807 |  Val. PPL:   2.241
Epoch: 19 | Time: 0m 8s
	Train Loss: 0.225 | Train PPL:   1.253
	 Val. Loss: 0.940 |  Val. PPL:   2.560
Epoch: 20 | Time: 0m 8s
	Train Loss: 0.210 | Train PPL:   1.233
	 Val. Loss: 1.021 |  Val. PPL:   2.775
Epoch: 21 | Time: 0m 8s
	Train Loss: 0.192 | Train PPL:   1.211
	 Val. Loss: 1.086 |  Val. PPL:   2.962
Epoch: 22 | Time: 0m 8s
	Train Loss: 0.190 | Train PPL:   1.209
	 Val. Loss: 0.929 |  Val. PPL:   2.533
Epoch: 23 | Time: 0m 8s
	Train Loss: 0.168 | Train PPL:   1.183
	 Val. Loss: 0.983 |  Val. PPL:   2.673
Epoch: 24 | Time: 0m 8s
	Train Loss: 0.171 | Train PPL:   1.186
	 Val. Loss: 0.936 |  Val. PPL:   2.549
Epoch: 25 | Time: 0m 8s
	Train Loss: 0.164 | Train PPL:   1.178
	 Val. Loss: 1.232 |  Val. PPL:   3.427
Epoch: 26 | Time: 0m 8s
	Train Loss: 0.160 | Train PPL:   1.174
	 Val. Loss: 0.988 |  Val. PPL:   2.685
Epoch: 27 | Time: 0m 8s
	Train Loss: 0.149 | Train PPL:   1.160
	 Val. Loss: 1.361 |  Val. PPL:   3.901
Epoch: 28 | Time: 0m 8s
