Epoch: 01 | Time: 0m 3s
	Train Loss: 0.592 | Train PPL:   1.808
	 Val. Loss: 0.495 |  Val. PPL:   1.641
Epoch: 02 | Time: 0m 3s
	Train Loss: 0.507 | Train PPL:   1.661
	 Val. Loss: 0.549 |  Val. PPL:   1.731
Epoch: 03 | Time: 0m 3s
	Train Loss: 0.471 | Train PPL:   1.601
	 Val. Loss: 0.523 |  Val. PPL:   1.688
Epoch: 04 | Time: 0m 3s
	Train Loss: 0.456 | Train PPL:   1.578
	 Val. Loss: 0.463 |  Val. PPL:   1.588
Epoch: 05 | Time: 0m 3s
	Train Loss: 0.424 | Train PPL:   1.528
	 Val. Loss: 0.440 |  Val. PPL:   1.553
Epoch: 06 | Time: 0m 3s
	Train Loss: 0.421 | Train PPL:   1.523
	 Val. Loss: 0.462 |  Val. PPL:   1.588
Epoch: 07 | Time: 0m 3s
	Train Loss: 0.408 | Train PPL:   1.504
	 Val. Loss: 0.439 |  Val. PPL:   1.552
Epoch: 08 | Time: 0m 3s
	Train Loss: 0.383 | Train PPL:   1.466
	 Val. Loss: 0.464 |  Val. PPL:   1.590
Epoch: 09 | Time: 0m 3s
	Train Loss: 0.362 | Train PPL:   1.437
	 Val. Loss: 0.450 |  Val. PPL:   1.569
Epoch: 10 | Time: 0m 3s
	Train Loss: 0.361 | Train PPL:   1.435
	 Val. Loss: 0.458 |  Val. PPL:   1.580
Epoch: 11 | Time: 0m 3s
	Train Loss: 0.328 | Train PPL:   1.388
	 Val. Loss: 0.462 |  Val. PPL:   1.587
Epoch: 12 | Time: 0m 3s
	Train Loss: 0.312 | Train PPL:   1.367
	 Val. Loss: 0.460 |  Val. PPL:   1.585
Epoch: 13 | Time: 0m 3s
	Train Loss: 0.305 | Train PPL:   1.357
	 Val. Loss: 0.466 |  Val. PPL:   1.594
Epoch: 14 | Time: 0m 3s
	Train Loss: 0.276 | Train PPL:   1.318
	 Val. Loss: 0.531 |  Val. PPL:   1.701
Epoch: 15 | Time: 0m 3s
	Train Loss: 0.266 | Train PPL:   1.305
	 Val. Loss: 0.488 |  Val. PPL:   1.629
Epoch: 16 | Time: 0m 3s
	Train Loss: 0.242 | Train PPL:   1.273
	 Val. Loss: 0.507 |  Val. PPL:   1.661
Epoch: 17 | Time: 0m 3s
	Train Loss: 0.220 | Train PPL:   1.246
	 Val. Loss: 0.564 |  Val. PPL:   1.758
Epoch: 18 | Time: 0m 3s
	Train Loss: 0.203 | Train PPL:   1.225
	 Val. Loss: 0.637 |  Val. PPL:   1.891
Epoch: 19 | Time: 0m 3s
	Train Loss: 0.184 | Train PPL:   1.203
	 Val. Loss: 0.651 |  Val. PPL:   1.918
Epoch: 20 | Time: 0m 3s
	Train Loss: 0.174 | Train PPL:   1.190
	 Val. Loss: 0.695 |  Val. PPL:   2.005
Epoch: 21 | Time: 0m 3s
	Train Loss: 0.156 | Train PPL:   1.169
	 Val. Loss: 0.647 |  Val. PPL:   1.910
Epoch: 22 | Time: 0m 3s
	Train Loss: 0.145 | Train PPL:   1.155
	 Val. Loss: 0.647 |  Val. PPL:   1.910
Epoch: 23 | Time: 0m 3s
	Train Loss: 0.131 | Train PPL:   1.140
	 Val. Loss: 0.870 |  Val. PPL:   2.388
Epoch: 24 | Time: 0m 3s
	Train Loss: 0.133 | Train PPL:   1.142
	 Val. Loss: 0.850 |  Val. PPL:   2.340
Epoch: 25 | Time: 0m 3s
	Train Loss: 0.112 | Train PPL:   1.118
	 Val. Loss: 0.774 |  Val. PPL:   2.168
Epoch: 26 | Time: 0m 3s
	Train Loss: 0.114 | Train PPL:   1.121
	 Val. Loss: 0.835 |  Val. PPL:   2.305
Epoch: 27 | Time: 0m 3s
	Train Loss: 0.104 | Train PPL:   1.109
	 Val. Loss: 1.074 |  Val. PPL:   2.927
Epoch: 28 | Time: 0m 3s
	Train Loss: 0.097 | Train PPL:   1.101
	 Val. Loss: 0.921 |  Val. PPL:   2.513
Epoch: 29 | Time: 0m 3s
	Train Loss: 0.092 | Train PPL:   1.096
	 Val. Loss: 0.821 |  Val. PPL:   2.272
Epoch: 30 | Time: 0m 3s
	Train Loss: 0.091 | Train PPL:   1.095
	 Val. Loss: 0.898 |  Val. PPL:   2.454
