Epoch: 01 | Time: 0m 1s
	Train Loss: 0.636 | Train PPL:   1.888
	 Val. Loss: 0.558 |  Val. PPL:   1.747
Epoch: 02 | Time: 0m 1s
	Train Loss: 0.533 | Train PPL:   1.704
	 Val. Loss: 0.491 |  Val. PPL:   1.634
Epoch: 03 | Time: 0m 1s
	Train Loss: 0.528 | Train PPL:   1.695
	 Val. Loss: 0.503 |  Val. PPL:   1.653
Epoch: 04 | Time: 0m 1s
	Train Loss: 0.496 | Train PPL:   1.642
	 Val. Loss: 0.495 |  Val. PPL:   1.641
Epoch: 05 | Time: 0m 1s
	Train Loss: 0.465 | Train PPL:   1.592
	 Val. Loss: 0.483 |  Val. PPL:   1.621
Epoch: 06 | Time: 0m 1s
	Train Loss: 0.454 | Train PPL:   1.575
	 Val. Loss: 0.470 |  Val. PPL:   1.601
Epoch: 07 | Time: 0m 1s
	Train Loss: 0.437 | Train PPL:   1.548
	 Val. Loss: 0.479 |  Val. PPL:   1.615
Epoch: 08 | Time: 0m 1s
	Train Loss: 0.427 | Train PPL:   1.533
	 Val. Loss: 0.487 |  Val. PPL:   1.627
Epoch: 09 | Time: 0m 1s
	Train Loss: 0.421 | Train PPL:   1.524
	 Val. Loss: 0.455 |  Val. PPL:   1.577
Epoch: 10 | Time: 0m 1s
	Train Loss: 0.414 | Train PPL:   1.513
	 Val. Loss: 0.477 |  Val. PPL:   1.612
Epoch: 11 | Time: 0m 1s
	Train Loss: 0.397 | Train PPL:   1.488
	 Val. Loss: 0.452 |  Val. PPL:   1.571
Epoch: 12 | Time: 0m 1s
	Train Loss: 0.386 | Train PPL:   1.471
	 Val. Loss: 0.459 |  Val. PPL:   1.582
Epoch: 13 | Time: 0m 1s
	Train Loss: 0.392 | Train PPL:   1.480
	 Val. Loss: 0.453 |  Val. PPL:   1.573
Epoch: 14 | Time: 0m 1s
	Train Loss: 0.372 | Train PPL:   1.450
	 Val. Loss: 0.457 |  Val. PPL:   1.580
Epoch: 15 | Time: 0m 1s
	Train Loss: 0.346 | Train PPL:   1.414
	 Val. Loss: 0.457 |  Val. PPL:   1.579
Epoch: 16 | Time: 0m 1s
	Train Loss: 0.340 | Train PPL:   1.405
	 Val. Loss: 0.457 |  Val. PPL:   1.579
Epoch: 17 | Time: 0m 1s
	Train Loss: 0.335 | Train PPL:   1.398
	 Val. Loss: 0.468 |  Val. PPL:   1.596
Epoch: 18 | Time: 0m 1s
	Train Loss: 0.325 | Train PPL:   1.383
	 Val. Loss: 0.455 |  Val. PPL:   1.576
Epoch: 19 | Time: 0m 1s
	Train Loss: 0.309 | Train PPL:   1.362
	 Val. Loss: 0.465 |  Val. PPL:   1.592
Epoch: 20 | Time: 0m 1s
	Train Loss: 0.285 | Train PPL:   1.330
	 Val. Loss: 0.481 |  Val. PPL:   1.617
Epoch: 21 | Time: 0m 1s
	Train Loss: 0.280 | Train PPL:   1.323
	 Val. Loss: 0.480 |  Val. PPL:   1.617
Epoch: 22 | Time: 0m 1s
	Train Loss: 0.264 | Train PPL:   1.302
	 Val. Loss: 0.469 |  Val. PPL:   1.599
Epoch: 23 | Time: 0m 1s
	Train Loss: 0.253 | Train PPL:   1.288
	 Val. Loss: 0.487 |  Val. PPL:   1.627
Epoch: 24 | Time: 0m 1s
	Train Loss: 0.250 | Train PPL:   1.284
	 Val. Loss: 0.496 |  Val. PPL:   1.642
Epoch: 25 | Time: 0m 1s
	Train Loss: 0.217 | Train PPL:   1.242
	 Val. Loss: 0.490 |  Val. PPL:   1.633
Epoch: 26 | Time: 0m 1s
	Train Loss: 0.226 | Train PPL:   1.253
	 Val. Loss: 0.509 |  Val. PPL:   1.664
Epoch: 27 | Time: 0m 1s
	Train Loss: 0.208 | Train PPL:   1.231
	 Val. Loss: 0.526 |  Val. PPL:   1.692
Epoch: 28 | Time: 0m 1s
	Train Loss: 0.189 | Train PPL:   1.209
	 Val. Loss: 0.547 |  Val. PPL:   1.728
Epoch: 29 | Time: 0m 1s
	Train Loss: 0.172 | Train PPL:   1.187
	 Val. Loss: 0.585 |  Val. PPL:   1.795
Epoch: 30 | Time: 0m 1s
	Train Loss: 0.165 | Train PPL:   1.179
	 Val. Loss: 0.666 |  Val. PPL:   1.946
