Epoch: 01 | Time: 0m 1s
	Train Loss: 0.659 | Train PPL:   1.933
	 Val. Loss: 0.492 |  Val. PPL:   1.635
Epoch: 02 | Time: 0m 1s
	Train Loss: 0.540 | Train PPL:   1.717
	 Val. Loss: 0.486 |  Val. PPL:   1.626
Epoch: 03 | Time: 0m 1s
	Train Loss: 0.505 | Train PPL:   1.656
	 Val. Loss: 0.492 |  Val. PPL:   1.636
Epoch: 04 | Time: 0m 1s
	Train Loss: 0.479 | Train PPL:   1.614
	 Val. Loss: 0.456 |  Val. PPL:   1.578
Epoch: 05 | Time: 0m 1s
	Train Loss: 0.468 | Train PPL:   1.597
	 Val. Loss: 0.465 |  Val. PPL:   1.593
Epoch: 06 | Time: 0m 1s
	Train Loss: 0.451 | Train PPL:   1.570
	 Val. Loss: 0.462 |  Val. PPL:   1.587
Epoch: 07 | Time: 0m 1s
	Train Loss: 0.437 | Train PPL:   1.548
	 Val. Loss: 0.453 |  Val. PPL:   1.574
Epoch: 08 | Time: 0m 1s
	Train Loss: 0.419 | Train PPL:   1.521
	 Val. Loss: 0.452 |  Val. PPL:   1.571
Epoch: 09 | Time: 0m 1s
	Train Loss: 0.411 | Train PPL:   1.508
	 Val. Loss: 0.451 |  Val. PPL:   1.570
Epoch: 10 | Time: 0m 1s
	Train Loss: 0.408 | Train PPL:   1.504
	 Val. Loss: 0.442 |  Val. PPL:   1.556
Epoch: 11 | Time: 0m 1s
	Train Loss: 0.390 | Train PPL:   1.477
	 Val. Loss: 0.437 |  Val. PPL:   1.548
Epoch: 12 | Time: 0m 1s
	Train Loss: 0.379 | Train PPL:   1.461
	 Val. Loss: 0.440 |  Val. PPL:   1.553
Epoch: 13 | Time: 0m 1s
	Train Loss: 0.367 | Train PPL:   1.444
	 Val. Loss: 0.441 |  Val. PPL:   1.554
Epoch: 14 | Time: 0m 1s
	Train Loss: 0.358 | Train PPL:   1.431
	 Val. Loss: 0.452 |  Val. PPL:   1.572
Epoch: 15 | Time: 0m 1s
	Train Loss: 0.347 | Train PPL:   1.415
	 Val. Loss: 0.461 |  Val. PPL:   1.585
Epoch: 16 | Time: 0m 1s
	Train Loss: 0.334 | Train PPL:   1.397
	 Val. Loss: 0.459 |  Val. PPL:   1.582
Epoch: 17 | Time: 0m 1s
	Train Loss: 0.319 | Train PPL:   1.375
	 Val. Loss: 0.470 |  Val. PPL:   1.601
Epoch: 18 | Time: 0m 1s
	Train Loss: 0.309 | Train PPL:   1.362
	 Val. Loss: 0.463 |  Val. PPL:   1.589
Epoch: 19 | Time: 0m 1s
	Train Loss: 0.290 | Train PPL:   1.336
	 Val. Loss: 0.475 |  Val. PPL:   1.608
Epoch: 20 | Time: 0m 1s
	Train Loss: 0.269 | Train PPL:   1.309
	 Val. Loss: 0.470 |  Val. PPL:   1.600
Epoch: 21 | Time: 0m 1s
	Train Loss: 0.262 | Train PPL:   1.299
	 Val. Loss: 0.556 |  Val. PPL:   1.744
Epoch: 22 | Time: 0m 1s
	Train Loss: 0.253 | Train PPL:   1.288
	 Val. Loss: 0.516 |  Val. PPL:   1.676
Epoch: 23 | Time: 0m 1s
	Train Loss: 0.242 | Train PPL:   1.274
	 Val. Loss: 0.526 |  Val. PPL:   1.692
Epoch: 24 | Time: 0m 1s
	Train Loss: 0.233 | Train PPL:   1.262
	 Val. Loss: 0.592 |  Val. PPL:   1.808
Epoch: 25 | Time: 0m 1s
	Train Loss: 0.223 | Train PPL:   1.250
	 Val. Loss: 0.555 |  Val. PPL:   1.742
Epoch: 26 | Time: 0m 1s
	Train Loss: 0.217 | Train PPL:   1.242
	 Val. Loss: 0.562 |  Val. PPL:   1.754
Epoch: 27 | Time: 0m 1s
	Train Loss: 0.203 | Train PPL:   1.225
	 Val. Loss: 0.593 |  Val. PPL:   1.809
Epoch: 28 | Time: 0m 1s
	Train Loss: 0.185 | Train PPL:   1.203
	 Val. Loss: 0.598 |  Val. PPL:   1.819
Epoch: 29 | Time: 0m 1s
	Train Loss: 0.182 | Train PPL:   1.199
	 Val. Loss: 0.706 |  Val. PPL:   2.026
Epoch: 30 | Time: 0m 1s
	Train Loss: 0.170 | Train PPL:   1.185
	 Val. Loss: 0.670 |  Val. PPL:   1.954
