Epoch: 01 | Time: 0m 2s
	Train Loss: 0.631 | Train PPL:   1.879
	 Val. Loss: 0.527 |  Val. PPL:   1.693
Epoch: 02 | Time: 0m 2s
	Train Loss: 0.560 | Train PPL:   1.750
	 Val. Loss: 0.489 |  Val. PPL:   1.631
Epoch: 03 | Time: 0m 2s
	Train Loss: 0.489 | Train PPL:   1.631
	 Val. Loss: 0.469 |  Val. PPL:   1.599
Epoch: 04 | Time: 0m 2s
	Train Loss: 0.463 | Train PPL:   1.589
	 Val. Loss: 0.486 |  Val. PPL:   1.625
Epoch: 05 | Time: 0m 2s
	Train Loss: 0.441 | Train PPL:   1.554
	 Val. Loss: 0.469 |  Val. PPL:   1.599
Epoch: 06 | Time: 0m 2s
	Train Loss: 0.425 | Train PPL:   1.530
	 Val. Loss: 0.444 |  Val. PPL:   1.558
Epoch: 07 | Time: 0m 2s
	Train Loss: 0.415 | Train PPL:   1.515
	 Val. Loss: 0.450 |  Val. PPL:   1.568
Epoch: 08 | Time: 0m 2s
	Train Loss: 0.412 | Train PPL:   1.510
	 Val. Loss: 0.448 |  Val. PPL:   1.565
Epoch: 09 | Time: 0m 2s
	Train Loss: 0.388 | Train PPL:   1.474
	 Val. Loss: 0.458 |  Val. PPL:   1.580
Epoch: 10 | Time: 0m 2s
	Train Loss: 0.390 | Train PPL:   1.477
	 Val. Loss: 0.455 |  Val. PPL:   1.576
Epoch: 11 | Time: 0m 2s
	Train Loss: 0.377 | Train PPL:   1.459
	 Val. Loss: 0.453 |  Val. PPL:   1.574
Epoch: 12 | Time: 0m 2s
	Train Loss: 0.358 | Train PPL:   1.431
	 Val. Loss: 0.459 |  Val. PPL:   1.583
Epoch: 13 | Time: 0m 2s
	Train Loss: 0.345 | Train PPL:   1.412
	 Val. Loss: 0.453 |  Val. PPL:   1.572
Epoch: 14 | Time: 0m 2s
	Train Loss: 0.328 | Train PPL:   1.388
	 Val. Loss: 0.460 |  Val. PPL:   1.585
Epoch: 15 | Time: 0m 2s
	Train Loss: 0.310 | Train PPL:   1.363
	 Val. Loss: 0.450 |  Val. PPL:   1.569
Epoch: 16 | Time: 0m 2s
	Train Loss: 0.303 | Train PPL:   1.354
	 Val. Loss: 0.500 |  Val. PPL:   1.649
Epoch: 17 | Time: 0m 2s
	Train Loss: 0.288 | Train PPL:   1.334
	 Val. Loss: 0.493 |  Val. PPL:   1.637
Epoch: 18 | Time: 0m 2s
	Train Loss: 0.270 | Train PPL:   1.310
	 Val. Loss: 0.512 |  Val. PPL:   1.669
Epoch: 19 | Time: 0m 2s
	Train Loss: 0.258 | Train PPL:   1.295
	 Val. Loss: 0.526 |  Val. PPL:   1.692
Epoch: 20 | Time: 0m 2s
	Train Loss: 0.237 | Train PPL:   1.267
	 Val. Loss: 0.594 |  Val. PPL:   1.811
Epoch: 21 | Time: 0m 2s
	Train Loss: 0.233 | Train PPL:   1.262
	 Val. Loss: 0.547 |  Val. PPL:   1.728
Epoch: 22 | Time: 0m 2s
	Train Loss: 0.205 | Train PPL:   1.228
	 Val. Loss: 0.626 |  Val. PPL:   1.870
Epoch: 23 | Time: 0m 2s
	Train Loss: 0.202 | Train PPL:   1.224
	 Val. Loss: 0.707 |  Val. PPL:   2.027
Epoch: 24 | Time: 0m 2s
	Train Loss: 0.187 | Train PPL:   1.205
	 Val. Loss: 0.826 |  Val. PPL:   2.284
Epoch: 25 | Time: 0m 2s
	Train Loss: 0.151 | Train PPL:   1.164
	 Val. Loss: 0.859 |  Val. PPL:   2.362
Epoch: 26 | Time: 0m 2s
	Train Loss: 0.168 | Train PPL:   1.182
	 Val. Loss: 0.711 |  Val. PPL:   2.037
Epoch: 27 | Time: 0m 2s
	Train Loss: 0.145 | Train PPL:   1.156
	 Val. Loss: 0.789 |  Val. PPL:   2.201
Epoch: 28 | Time: 0m 2s
	Train Loss: 0.134 | Train PPL:   1.144
	 Val. Loss: 0.762 |  Val. PPL:   2.143
Epoch: 29 | Time: 0m 2s
	Train Loss: 0.121 | Train PPL:   1.129
	 Val. Loss: 0.904 |  Val. PPL:   2.469
Epoch: 30 | Time: 0m 2s
	Train Loss: 0.114 | Train PPL:   1.121
	 Val. Loss: 0.901 |  Val. PPL:   2.461
