Epoch: 01 | Time: 0m 25s
	Train Loss: 1.278 | Train PPL:   3.588
	 Val. Loss: 1.168 |  Val. PPL:   3.215
Epoch: 02 | Time: 0m 25s
	Train Loss: 0.935 | Train PPL:   2.548
	 Val. Loss: 0.921 |  Val. PPL:   2.512
Epoch: 03 | Time: 0m 25s
	Train Loss: 0.827 | Train PPL:   2.286
	 Val. Loss: 0.860 |  Val. PPL:   2.363
Epoch: 04 | Time: 0m 25s
	Train Loss: 0.785 | Train PPL:   2.193
	 Val. Loss: 0.855 |  Val. PPL:   2.352
Epoch: 05 | Time: 0m 24s
	Train Loss: 0.738 | Train PPL:   2.092
	 Val. Loss: 0.748 |  Val. PPL:   2.112
Epoch: 06 | Time: 0m 24s
	Train Loss: 0.671 | Train PPL:   1.956
	 Val. Loss: 0.843 |  Val. PPL:   2.322
Epoch: 07 | Time: 0m 24s
	Train Loss: 0.623 | Train PPL:   1.864
	 Val. Loss: 0.830 |  Val. PPL:   2.293
Epoch: 08 | Time: 0m 24s
	Train Loss: 0.634 | Train PPL:   1.885
	 Val. Loss: 0.701 |  Val. PPL:   2.015
Epoch: 09 | Time: 0m 25s
	Train Loss: 0.575 | Train PPL:   1.777
	 Val. Loss: 0.837 |  Val. PPL:   2.309
Epoch: 10 | Time: 0m 25s
	Train Loss: 0.570 | Train PPL:   1.769
	 Val. Loss: 0.992 |  Val. PPL:   2.697
Epoch: 11 | Time: 0m 24s
	Train Loss: 0.524 | Train PPL:   1.689
	 Val. Loss: 0.954 |  Val. PPL:   2.597
Epoch: 12 | Time: 0m 24s
	Train Loss: 0.478 | Train PPL:   1.614
	 Val. Loss: 0.982 |  Val. PPL:   2.670
Epoch: 13 | Time: 0m 24s
	Train Loss: 0.457 | Train PPL:   1.579
	 Val. Loss: 1.073 |  Val. PPL:   2.924
Epoch: 14 | Time: 0m 24s
	Train Loss: 0.424 | Train PPL:   1.527
	 Val. Loss: 1.055 |  Val. PPL:   2.871
Epoch: 15 | Time: 0m 24s
	Train Loss: 0.403 | Train PPL:   1.496
	 Val. Loss: 1.101 |  Val. PPL:   3.006
Epoch: 16 | Time: 0m 24s
	Train Loss: 0.411 | Train PPL:   1.509
	 Val. Loss: 1.163 |  Val. PPL:   3.198
Epoch: 17 | Time: 0m 25s
	Train Loss: 0.397 | Train PPL:   1.487
	 Val. Loss: 1.089 |  Val. PPL:   2.971
Epoch: 18 | Time: 0m 24s
	Train Loss: 0.354 | Train PPL:   1.424
	 Val. Loss: 1.181 |  Val. PPL:   3.257
Epoch: 19 | Time: 0m 24s
	Train Loss: 0.355 | Train PPL:   1.426
	 Val. Loss: 1.383 |  Val. PPL:   3.987
Epoch: 20 | Time: 0m 24s
	Train Loss: 0.344 | Train PPL:   1.410
	 Val. Loss: 1.186 |  Val. PPL:   3.274
Epoch: 21 | Time: 0m 24s
	Train Loss: 0.352 | Train PPL:   1.422
	 Val. Loss: 1.250 |  Val. PPL:   3.490
Epoch: 22 | Time: 0m 24s
	Train Loss: 0.342 | Train PPL:   1.408
	 Val. Loss: 1.198 |  Val. PPL:   3.315
Epoch: 23 | Time: 0m 24s
	Train Loss: 0.301 | Train PPL:   1.351
	 Val. Loss: 1.416 |  Val. PPL:   4.121
Epoch: 24 | Time: 0m 24s
	Train Loss: 0.315 | Train PPL:   1.370
	 Val. Loss: 1.638 |  Val. PPL:   5.144
Epoch: 25 | Time: 0m 24s
	Train Loss: 0.338 | Train PPL:   1.402
	 Val. Loss: 1.344 |  Val. PPL:   3.834
Epoch: 26 | Time: 0m 24s
	Train Loss: 0.315 | Train PPL:   1.370
	 Val. Loss: 1.418 |  Val. PPL:   4.127
Epoch: 27 | Time: 0m 24s
	Train Loss: 0.295 | Train PPL:   1.343
	 Val. Loss: 1.472 |  Val. PPL:   4.359
Epoch: 28 | Time: 0m 24s
	Train Loss: 0.277 | Train PPL:   1.319
	 Val. Loss: 1.464 |  Val. PPL:   4.324
Epoch: 29 | Time: 0m 24s
	Train Loss: 0.297 | Train PPL:   1.346
	 Val. Loss: 1.497 |  Val. PPL:   4.466
Epoch: 30 | Time: 0m 24s
	Train Loss: 0.289 | Train PPL:   1.335
	 Val. Loss: 1.512 |  Val. PPL:   4.538
