Epoch: 01 | Time: 0m 2s
	 Val. Loss: 0.456 |  Val. PPL:   1.578
Epoch: 43 | Time: 0m 2s
	Train Loss: 0.292 | Train PPL:   1.339
	 Val. Loss: 0.443 |  Val. PPL:   1.557
Epoch: 44 | Time: 0m 2s
	Train Loss: 0.280 | Train PPL:   1.323
	 Val. Loss: 0.445 |  Val. PPL:   1.560
Epoch: 45 | Time: 0m 2s
	Train Loss: 0.286 | Train PPL:   1.332
	 Val. Loss: 0.427 |  Val. PPL:   1.533
Epoch: 46 | Time: 0m 2s
	Train Loss: 0.289 | Train PPL:   1.334
	 Val. Loss: 0.441 |  Val. PPL:   1.554
Epoch: 47 | Time: 0m 2s
	Train Loss: 0.271 | Train PPL:   1.312
	 Val. Loss: 0.433 |  Val. PPL:   1.542
Epoch: 48 | Time: 0m 2s
	Train Loss: 0.263 | Train PPL:   1.301
	 Val. Loss: 0.468 |  Val. PPL:   1.596
Epoch: 49 | Time: 0m 2s
	Train Loss: 0.242 | Train PPL:   1.274
	 Val. Loss: 0.448 |  Val. PPL:   1.565
Epoch: 50 | Time: 0m 2s
	Train Loss: 0.228 | Train PPL:   1.257
	 Val. Loss: 0.459 |  Val. PPL:   1.583
Epoch: 51 | Time: 0m 2s
	Train Loss: 0.223 | Train PPL:   1.250
	 Val. Loss: 0.453 |  Val. PPL:   1.572
Epoch: 52 | Time: 0m 2s
	Train Loss: 0.218 | Train PPL:   1.243
	 Val. Loss: 0.465 |  Val. PPL:   1.591
Epoch: 53 | Time: 0m 2s
	Train Loss: 0.223 | Train PPL:   1.250
	 Val. Loss: 0.479 |  Val. PPL:   1.615
Epoch: 54 | Time: 0m 2s
	Train Loss: 0.197 | Train PPL:   1.217
	 Val. Loss: 0.479 |  Val. PPL:   1.615
Epoch: 55 | Time: 0m 2s
	Train Loss: 0.188 | Train PPL:   1.207
	 Val. Loss: 0.475 |  Val. PPL:   1.607
Epoch: 56 | Time: 0m 2s
	Train Loss: 0.188 | Train PPL:   1.207
	 Val. Loss: 0.503 |  Val. PPL:   1.654
Epoch: 57 | Time: 0m 2s
	Train Loss: 0.193 | Train PPL:   1.213
	 Val. Loss: 0.550 |  Val. PPL:   1.734
Epoch: 58 | Time: 0m 2s
	Train Loss: 0.216 | Train PPL:   1.241
	 Val. Loss: 0.474 |  Val. PPL:   1.606
Epoch: 59 | Time: 0m 2s
	Train Loss: 0.185 | Train PPL:   1.203
	 Val. Loss: 0.486 |  Val. PPL:   1.626
Epoch: 60 | Time: 0m 2s
	Train Loss: 0.177 | Train PPL:   1.193
	 Val. Loss: 0.516 |  Val. PPL:   1.675
